timestamp,run_tag,model,task,arm,pooling,graph_metric,graph_adj,hyperbolic_gnn,hyperbolic_readout,distractor_ratio,relational_distance,signal_position,tau,rho,curvature,knn_k,num_layers,epochs,batch_size,lr,seed,acc
2026-08-18 11:22:21,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.944
2026-08-18 11:23:42,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.94
2026-08-18 11:25:08,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.918
2026-08-18 11:26:35,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.818
2026-08-18 11:28:03,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.694
2026-08-18 11:29:30,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.942
2026-08-18 11:30:57,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.928
2026-08-18 11:32:27,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.878
2026-08-18 11:33:57,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.85
2026-08-18 11:35:26,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.692
2026-08-18 11:36:56,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.88
2026-08-18 11:38:26,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.924
